org_name,city,state,ein,url,tax_year,year_formed,submission_time,n_employees,total_revenue,title,comp,is_ceo,is_cto,is_coo,is_cfo,is_bd,is_pres,is_cmo,is_cdo,is_board,is_founder,n_indiv_titles,n_ceo_in_org_year,has_ceo_in_org_year,total_comp_ceo_in_org_year,has_comp_ceo_in_org_year,n_cto_in_org_year,has_cto_in_org_year,total_comp_cto_in_org_year,has_comp_cto_in_org_year,n_coo_in_org_year,has_coo_in_org_year,total_comp_coo_in_org_year,has_comp_coo_in_org_year,n_cfo_in_org_year,has_cfo_in_org_year,total_comp_cfo_in_org_year,has_comp_cfo_in_org_year,n_bd_in_org_year,has_bd_in_org_year,total_comp_bd_in_org_year,has_comp_bd_in_org_year,n_pres_in_org_year,has_pres_in_org_year,total_comp_pres_in_org_year,has_comp_pres_in_org_year,n_cmo_in_org_year,has_cmo_in_org_year,total_comp_cmo_in_org_year,has_comp_cmo_in_org_year,n_cdo_in_org_year,has_cdo_in_org_year,total_comp_cdo_in_org_year,has_comp_cdo_in_org_year,n_board_in_org_year,has_board_in_org_year,total_comp_board_in_org_year,has_comp_board_in_org_year,n_founder_in_org_year,has_founder_in_org_year,total_comp_founder_in_org_year,has_comp_founder_in_org_year,org_age,city_int,state_int,in_ARCATA,in_BARRINGTON,in_BELLVALE,in_BERKELEY,in_BETHESDA,in_BETHSEDA,in_BOSTON,in_BROOKLYN,in_CAMBRIDGE,in_CARMEL,in_CHARLOTTE,in_CHICAGO,in_DANVERS,in_DENVER,in_ENCINO,in_HELENA,in_HOUSTON,in_HYANNIS,in_IRVINE,in_JACKSONVILLE,in_LAKELAND,in_LOS ANGELES,in_MIAMI,in_MINNEAPOLIS,in_MOUNTAIN VIEW,in_NEW YORK,in_OAKLAND,in_PALO ALTO,in_PARK CITY,in_PLEASANTON,in_REDWOOD CITY,in_SALEM,in_SAN FRANCISCO,in_SANTA ANA,in_SEATTLE,in_SHEPHERDSTOWN,in_STANFORD,in_STERLING,in_SUNNYVALE,in_TUCSON,in_WALTHAM,in_WARWICK,in_WASHINGTON,in_WAYNESVILLE,in_WEST SACRAMENTO,in_ZIONSVILLE,in_AZ,in_CA,in_CO,in_DC,in_FL,in_IL,in_IN,in_MA,in_MD,in_MN,in_MT,in_NC,in_NY,in_OH,in_RI,in_TX,in_UT,in_VA,in_VT,in_WA,in_WV
CENTER FOR STUDENT OPPORTUNITY INC,BETHESDA,MD,421559197,https://s3.amazonaws.com/irs-form-990/201102279349304550_public.xml,2010,2005,2011-08-15T17:03:40-07:00,5,742653,Board Member,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,85450,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,00,1.0,0.0,0.0,0,0.0,5.0,4,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENTER FOR STUDENT OPPORTUNITY INC,BETHESDA,MD,421559197,https://s3.amazonaws.com/irs-form-990/201102279349304550_public.xml,2010,2005,2011-08-15T17:03:40-07:00,5,742653,Board Member,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,85450,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,00,1.0,0.0,0.0,0,0.0,5.0,4,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,CHAIRMAN,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,TREASURER,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,SECRETARY,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,PRESIDENT,160234,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,VP AND COO,153268,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,VP OF CURRICULUM & ASSESSMENT,127927,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,DIRECTOR OF FINANCE,124677,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLASSROOM INC,NEW YORK,NY,133666846,https://s3.amazonaws.com/irs-form-990/201132989349300003_public.xml,2010,1992,2011-10-25T09:01:40-05:00,22,5735951,SENIOR DIRECTOR OF BUSINESS DEVELOPMENT,112854,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,153268,1.0,2.0,1.0,0124677,1.0,1.0,1.0,112854,1.0,1.0,1.0,160234,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,000000000,1.0,0.0,0.0,0,0.0,18.0,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODE FOR AMERICA LABS INC,OAKLAND,CA,271067272,https://s3.amazonaws.com/irs-form-990/201103139349300945_public.xml,2010,2009,2011-11-09T12:02:54-08:00,5,2255939,Director,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,81975,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,000318180,1.0,0.0,0.0,0,0.0,1.0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODE FOR AMERICA LABS INC,OAKLAND,CA,271067272,https://s3.amazonaws.com/irs-form-990/201103139349300945_public.xml,2010,2009,2011-11-09T12:02:54-08:00,5,2255939,Director,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,81975,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,000318180,1.0,0.0,0.0,0,0.0,1.0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODE FOR AMERICA LABS INC,OAKLAND,CA,271067272,https://s3.amazonaws.com/irs-form-990/201103139349300945_public.xml,2010,2009,2011-11-09T12:02:54-08:00,5,2255939,Director,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,81975,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,000318180,1.0,0.0,0.0,0,0.0,1.0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODE FOR AMERICA LABS INC,OAKLAND,CA,271067272,https://s3.amazonaws.com/irs-form-990/201103139349300945_public.xml,2010,2009,2011-11-09T12:02:54-08:00,5,2255939,Executive Direc,81975,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,81975,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,000318180,1.0,0.0,0.0,0,0.0,1.0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODE FOR AMERICA LABS INC,OAKLAND,CA,271067272,https://s3.amazonaws.com/irs-form-990/201103139349300945_public.xml,2010,2009,2011-11-09T12:02:54-08:00,5,2255939,Director,31818,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,81975,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,000318180,1.0,0.0,0.0,0,0.0,1.0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODE FOR AMERICA LABS INC,OAKLAND,CA,271067272,https://s3.amazonaws.com/irs-form-990/201103139349300945_public.xml,2010,2009,2011-11-09T12:02:54-08:00,5,2255939,Director,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,81975,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,1.0,000318180,1.0,0.0,0.0,0,0.0,1.0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
