,org_name,city,state,ein,url,tax_year,year_formed,submission_time,n_employees,total_revenue,title,comp
2641,HARMONY INSTITUTE INC,NEW YORK,NY,262506162,https://s3.amazonaws.com/irs-form-990/201543159349303854_public.xml,2014,2008,2015-11-11T14:04:38-08:00,20,940978,Director,0
2642,HARMONY INSTITUTE INC,NEW YORK,NY,262506162,https://s3.amazonaws.com/irs-form-990/201543159349303854_public.xml,2014,2008,2015-11-11T14:04:38-08:00,20,940978,Director,0
2643,HARMONY INSTITUTE INC,NEW YORK,NY,262506162,https://s3.amazonaws.com/irs-form-990/201543159349303854_public.xml,2014,2008,2015-11-11T14:04:38-08:00,20,940978,Deputy Director,109105
2644,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,BOARD CHAIR,0
2645,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,BOARD VICE-CHAIR,0
2646,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,TREASURER,0
2647,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,SECRETARY,0
2648,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,BOARD MEMBER,0
2649,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,BOARD MEMBER,0
2650,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,BOARD MEMBER,0
2651,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,BOARD MEMBER,0
2652,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,BOARD MEMBER,0
2653,HOLLABACK INC,BROOKLYN,NY,273199988,https://s3.amazonaws.com/irs-form-990/201611169349301116_public.xml,2014,2010,2016-04-25T13:52:30-05:00,3,937682,EXECUTIVE DIRECTOR,85000
2654,HopeLab Foundation Inc,Redwood City,CA,770560011,https://s3.amazonaws.com/irs-form-990/201543169349100614_public.xml,2014,,2015-11-12T14:14:45-08:00,,17618183,"Treas,Board Mbr",0
2655,HopeLab Foundation Inc,Redwood City,CA,770560011,https://s3.amazonaws.com/irs-form-990/201543169349100614_public.xml,2014,,2015-11-12T14:14:45-08:00,,17618183,Board Chair,0
2656,HopeLab Foundation Inc,Redwood City,CA,770560011,https://s3.amazonaws.com/irs-form-990/201543169349100614_public.xml,2014,,2015-11-12T14:14:45-08:00,,17618183,President & CEO,424159
2657,HopeLab Foundation Inc,Redwood City,CA,770560011,https://s3.amazonaws.com/irs-form-990/201543169349100614_public.xml,2014,,2015-11-12T14:14:45-08:00,,17618183,"Secretary, COO",240103
2658,HopeLab Foundation Inc,Redwood City,CA,770560011,https://s3.amazonaws.com/irs-form-990/201543169349100614_public.xml,2014,,2015-11-12T14:14:45-08:00,,17618183,Board Member,0
2659,HopeLab Foundation Inc,Redwood City,CA,770560011,https://s3.amazonaws.com/irs-form-990/201543169349100614_public.xml,2014,,2015-11-12T14:14:45-08:00,,17618183,Board Member,0
2660,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,COFOUNDER & EXECUTIVE DIRECTOR,72000
2661,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,COFOUNDER & CHIEF OPERATING,72000
2662,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,COFOUNDER & BOARD MEMBER,0
2663,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER,0
2664,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER,0
2665,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,TREASURER/FINANCE CHAIR,0
2666,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD CHAIR,0
2667,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER/FUNDRAISING CHAIR,0
2668,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER-THRU 11/2014,0
2669,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER,0
2670,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER/SECRETARY,0
2671,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER/GOVERNANCE CHAIR,0
2672,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER,0
2673,IN OUR BACKYARDS INC,BROOKLYN,NY,263283639,https://s3.amazonaws.com/irs-form-990/201503209349311725_public.xml,2014,2008,2015-11-16T15:22:22-06:00,7,1714162,BOARD MEMBER,0
2674,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,President,35369
2675,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,Director,0
2676,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,Director,0
2677,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,Director,0
2678,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,Director,0
2679,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,Interm Exec Dir,93198
2680,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,Director,0
2681,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,Director,0
2682,INTERNET SEXUALITY INFORMATION SERVICES,OAKLAND,CA,943398862,https://s3.amazonaws.com/irs-form-990/201543159349303544_public.xml,2014,,2015-11-11T13:34:17-08:00,5,949733,Director,0
2683,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,PRESIDENT,0
2684,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,EXECUTIVE DI,34615
2685,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,TRUSTEE,0
2686,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,MEMBER,0
2687,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,CHAIR AND V.,0
2688,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,"SECRETARY, T",0
2689,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,TRUSTEE,0
2690,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,TRUSTEE,0
2691,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,TRUSTEE,0
2692,IMAGING THE WORLD CORP,CHARLOTTE,VT,263534444,https://s3.amazonaws.com/irs-form-990/201513179349201336_public.xml,2014,,2015-11-13T10:01:36-06:00,,198076,TRUSTEE,0
2693,InSTEDD,Sunnyvale,CA,204895174,https://s3.amazonaws.com/irs-form-990/201523209349311202_public.xml,2014,2006,2015-11-16T14:59:56-06:00,5,4121602,"Sec./Treasurer, COO, CFO",154000
2694,InSTEDD,Sunnyvale,CA,204895174,https://s3.amazonaws.com/irs-form-990/201523209349311202_public.xml,2014,2006,2015-11-16T14:59:56-06:00,5,4121602,Acting Chair,0
2695,InSTEDD,Sunnyvale,CA,204895174,https://s3.amazonaws.com/irs-form-990/201523209349311202_public.xml,2014,2006,2015-11-16T14:59:56-06:00,5,4121602,Director,0
2696,InSTEDD,Sunnyvale,CA,204895174,https://s3.amazonaws.com/irs-form-990/201523209349311202_public.xml,2014,2006,2015-11-16T14:59:56-06:00,5,4121602,Board Member. CEO,131083
2697,InSTEDD,Sunnyvale,CA,204895174,https://s3.amazonaws.com/irs-form-990/201523209349311202_public.xml,2014,2006,2015-11-16T14:59:56-06:00,5,4121602,Dir. of Engineering,136000
2698,InSTEDD,Sunnyvale,CA,204895174,https://s3.amazonaws.com/irs-form-990/201523209349311202_public.xml,2014,2006,2015-11-16T14:59:56-06:00,5,4121602,Project Manager,125240
2699,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER,0
2700,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER,0
2701,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER,0
2702,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,TREASURER,0
2703,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER AND CLERK,0
2704,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER,0
2705,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,CHAIRMAN,0
2706,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER,0
2707,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER,0
2708,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER,0
2709,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,BOARD MEMBER,0
2710,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,CEO & PRESIDENT,127214
2711,International Bridges to Justice Inc,Boston,MA,311771358,https://s3.amazonaws.com/irs-form-990/201503209349316710_public.xml,2014,2000,2015-11-16T22:08:41-06:00,60,1512360,PROGRAM DIRECTOR,105905
2712,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,President Emeritus/Founder,144545
2713,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Chairman,0
2714,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Vice Chair,0
2715,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2716,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2717,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2718,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2719,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2720,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2721,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2722,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2723,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2724,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2725,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Board Member,0
2726,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,COO,222232
2727,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,President/CEO,232306
2728,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Senior Vice President,193350
2729,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Chief of Party - South Sudan,193638
2730,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Sr. Vice President - IRL,177691
2731,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,VP - ICT Policy and Programs,169089
2732,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,Country Director - Afghanistan,166304
2733,INTERNEWS NETWORK INC,Arcata,CA,943027961,https://s3.amazonaws.com/irs-form-990/201503009349301060_public.xml,2014,1986,2015-10-27T13:02:55-05:00,131,52523028,"VP Prog. - Europe, Eurasia & Asia",162956
2734,Literacy Bridge,Seattle,WA,261335205,https://s3.amazonaws.com/irs-form-990/201513209349312361_public.xml,2014,2007,2015-11-16T14:22:16-08:00,4,498813,President,73540
2735,Literacy Bridge,Seattle,WA,261335205,https://s3.amazonaws.com/irs-form-990/201513209349312361_public.xml,2014,2007,2015-11-16T14:22:16-08:00,4,498813,Vice President,0
2736,Literacy Bridge,Seattle,WA,261335205,https://s3.amazonaws.com/irs-form-990/201513209349312361_public.xml,2014,2007,2015-11-16T14:22:16-08:00,4,498813,Secretary,0
2737,Literacy Bridge,Seattle,WA,261335205,https://s3.amazonaws.com/irs-form-990/201513209349312361_public.xml,2014,2007,2015-11-16T14:22:16-08:00,4,498813,Treasurer,0
2738,Literacy Bridge,Seattle,WA,261335205,https://s3.amazonaws.com/irs-form-990/201513209349312361_public.xml,2014,2007,2015-11-16T14:22:16-08:00,4,498813,Director,0
2739,Literacy Bridge,Seattle,WA,261335205,https://s3.amazonaws.com/irs-form-990/201513209349312361_public.xml,2014,2007,2015-11-16T14:22:16-08:00,4,498813,Director,0
2740,Literacy Bridge,Seattle,WA,261335205,https://s3.amazonaws.com/irs-form-990/201513209349312361_public.xml,2014,2007,2015-11-16T14:22:16-08:00,4,498813,Director,0
2741,The Lunchbox Fund,Encino,CA,201232903,https://s3.amazonaws.com/irs-form-990/201543149349302334_public.xml,2014,,2015-11-10T11:01:47-08:00,1,775451,Director,24000
2742,The Lunchbox Fund,Encino,CA,201232903,https://s3.amazonaws.com/irs-form-990/201543149349302334_public.xml,2014,,2015-11-10T11:01:47-08:00,1,775451,Director,0
2743,The Lunchbox Fund,Encino,CA,201232903,https://s3.amazonaws.com/irs-form-990/201543149349302334_public.xml,2014,,2015-11-10T11:01:47-08:00,1,775451,Director,0
2744,The Lunchbox Fund,Encino,CA,201232903,https://s3.amazonaws.com/irs-form-990/201543149349302334_public.xml,2014,,2015-11-10T11:01:47-08:00,1,775451,Director,0
2745,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director through May 2015,0
2746,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2747,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director through June 2015,0
2748,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director through June 2015,0
2749,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2750,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2751,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2752,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2753,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2754,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2755,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2756,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2757,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,5000
2758,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2759,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Chairman,0
2760,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2761,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director,0
2762,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Director/CEO Emeritus,0
2763,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,"President, Research Division",170447
2764,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Chief Strategist,227173
2765,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Chief Executive Officer,297241
2766,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,CFO/Secretary & Treasurer,219318
2767,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Chief Technology Officer,189174
2768,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,"VP, Educ. Services",196981
2769,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Regional VP,307620
2770,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Chief Partnerships Officer,281418
2771,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Regional VP,390496
2772,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,"VP, Philanthropic Partnerships",179505
2773,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,"VP, Emerging Markets",199280
2774,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Chief of Staff,223015
2775,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,"Dir., Strategic Partnerships",247718
2776,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Strategic Partnerships Mgr.,397801
2777,MIND Research Institute,Irvine,CA,330798804,https://s3.amazonaws.com/irs-form-990/201620259349301152_public.xml,2014,1998,2016-01-25T17:03:29-06:00,220,30741294,Educ. Partnerships Mgr.,430953
2778,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201513209349310671_public.xml,2014,2011,2015-11-16T14:50:01-06:00,9,1901270,BOARD OF DIRECTOR,0
2779,MEDIC MOBILE INC,SAN FRANCISCO,CA,275104203,https://s3.amazonaws.com/irs-form-990/201513209349310671_public.xml,2014,2011,2015-11-16T14:50:01-06:00,9,1901270,BOARD OF DIRECTOR,0
